"date","product_id","product_name","category","product_type","sales_forecast","demand","actual_sales","lost_sales","promo_flag","discount","base_price","selling_price","opening_stock","inbound_qty","consumption","wastage","closing_stock","stockout_flag","pr_flag","pr_qty","po_flag","supplier_id","planned_lead_time","actual_lead_time","received_qty","delay_flag","shelf_life_days"
"8/28/2024","SKU_002","Milk","Chilled","Perishable","379","451","451","0","1","0.2079129406484902","173.879876749027","137.72800025454","1193","0","451","27","715","0","0","0","0","SUP_3","0","0","0","0","5"
"8/29/2024","SKU_002","Milk","Chilled","Perishable","179","207","207","0","0","0","125.928964646698","125.928964646698","715","1093","207","22","1579","0","1","1284","1","SUP_1","2","2","1093","0","5"
"8/30/2024","SKU_002","Milk","Chilled","Perishable","224","222","222","0","0","0","191.513290199615","191.513290199615","1579","0","222","68","1289","0","0","0","0","SUP_1","0","0","0","0","5"
"8/31/2024","SKU_002","Milk","Chilled","Perishable","830","811","811","0","0","0","201.67458185174","201.67458185174","1289","0","811","41","437","0","0","0","0","SUP_1","0","0","0","0","5"
"9/1/2024","SKU_002","Milk","Chilled","Perishable","256","252","252","0","0","0","259.604237907556","259.604237907556","437","900","252","5","1080","0","1","1001","1","SUP_2","3","3","900","0","5"
"9/2/2024","SKU_002","Milk","Chilled","Perishable","152","174","174","0","0","0","150.705945764329","150.705945764329","1080","0","174","35","871","0","0","0","0","SUP_1","0","0","0","0","5"
"9/3/2024","SKU_002","Milk","Chilled","Perishable","600","681","681","0","0","0","129.457678083796","129.457678083796","871","0","681","43","147","0","0","0","0","SUP_3","0","0","0","0","5"
"9/4/2024","SKU_002","Milk","Chilled","Perishable","292","334","147","187","0","0","216.375538689767","216.375538689767","147","1133","147","6","1127","1","1","1248","1","SUP_2","3","3","1133","0","5"
"9/5/2024","SKU_002","Milk","Chilled","Perishable","416","458","458","0","0","0","210.416879268366","210.416879268366","1127","0","458","52","617","0","0","0","0","SUP_1","0","0","0","0","5"
"9/6/2024","SKU_002","Milk","Chilled","Perishable","910","848","617","231","0","0","246.476033725023","246.476033725023","617","771","617","8","763","1","1","960","1","SUP_1","4","5","771","1","5"
"9/7/2024","SKU_002","Milk","Chilled","Perishable","522","650","650","0","1","0.1164717848288082","146.408411416238","129.355962424639","763","1181","650","21","1273","0","1","1446","1","SUP_3","5","5","1181","0","5"
"9/8/2024","SKU_002","Milk","Chilled","Perishable","468","577","577","0","1","0.1377073594152571","183.163508280372","157.940545213847","1273","0","577","13","683","0","0","0","0","SUP_2","0","0","0","0","5"
"9/9/2024","SKU_002","Milk","Chilled","Perishable","343","363","363","0","0","0","201.224061798783","201.224061798783","683","794","363","28","1086","0","1","959","1","SUP_1","2","2","794","0","5"
"9/10/2024","SKU_002","Milk","Chilled","Perishable","584","703","703","0","0","0","215.522764801389","215.522764801389","1086","0","703","20","363","0","0","0","0","SUP_3","0","0","0","0","5"
"9/11/2024","SKU_002","Milk","Chilled","Perishable","85","98","98","0","0","0","246.21953197389","246.21953197389","363","842","98","16","1091","0","1","925","1","SUP_2","5","5","842","0","5"
"9/12/2024","SKU_002","Milk","Chilled","Perishable","429","407","407","0","0","0","183.980323312772","183.980323312772","1091","0","407","36","648","0","0","0","0","SUP_3","0","0","0","0","5"
"9/13/2024","SKU_002","Milk","Chilled","Perishable","425","462","462","0","1","0.1066732896467135","198.268580287135","177.118618594323","648","991","462","18","1159","0","1","1030","1","SUP_1","2","2","991","0","5"
"9/14/2024","SKU_002","Milk","Chilled","Perishable","928","1081","1081","0","1","0.3258352534266986","227.160510344268","153.143607887705","1159","0","1081","11","67","0","0","0","0","SUP_2","0","0","0","0","5"
"9/15/2024","SKU_002","Milk","Chilled","Perishable","353","313","67","246","1","0.1142949136325666","213.881207115771","189.435673020845","67","1043","67","2","1041","1","1","1132","1","SUP_2","4","4","1043","0","5"
"9/16/2024","SKU_002","Milk","Chilled","Perishable","513","520","520","0","0","0","240.121912059566","240.121912059566","1041","0","520","21","500","0","0","0","0","SUP_2","0","0","0","0","5"
"9/17/2024","SKU_002","Milk","Chilled","Perishable","478","403","403","0","1","0.265553154475028","170.714503287539","125.380728424895","500","719","403","13","803","0","1","874","1","SUP_2","4","4","719","0","5"
"9/18/2024","SKU_002","Milk","Chilled","Perishable","404","375","375","0","1","0.2904203389950796","259.924269406096","184.436974972129","803","0","375","38","390","0","0","0","0","SUP_3","0","0","0","0","5"
"9/19/2024","SKU_002","Milk","Chilled","Perishable","1167","1079","390","689","1","0.1527423224279248","239.112834115443","202.590184510327","390","801","390","11","790","1","1","941","1","SUP_1","2","2","801","0","5"
"9/20/2024","SKU_002","Milk","Chilled","Perishable","250","229","229","0","0","0","166.237434365208","166.237434365208","790","1101","229","22","1640","0","1","1202","1","SUP_1","4","4","1101","0","5"
"9/21/2024","SKU_002","Milk","Chilled","Perishable","493","525","525","0","0","0","259.754147940857","259.754147940857","1640","0","525","69","1046","0","0","0","0","SUP_3","0","0","0","0","5"
"9/22/2024","SKU_002","Milk","Chilled","Perishable","572","559","559","0","0","0","198.346091929635","198.346091929635","1046","0","559","22","465","0","0","0","0","SUP_3","0","0","0","0","5"
"9/23/2024","SKU_002","Milk","Chilled","Perishable","182","218","218","0","1","0.2796947951461788","141.801641669268","102.140460551191","465","913","218","5","1155","0","1","1076","1","SUP_2","5","5","913","0","5"
"9/24/2024","SKU_002","Milk","Chilled","Perishable","649","634","634","0","0","0","169.290707173274","169.290707173274","1155","0","634","15","506","0","0","0","0","SUP_2","0","0","0","0","5"
"9/25/2024","SKU_002","Milk","Chilled","Perishable","230","286","286","0","0","0","177.05601131079","177.05601131079","506","1054","286","8","1266","0","1","1160","1","SUP_1","6","6","1054","0","5"
"9/26/2024","SKU_002","Milk","Chilled","Perishable","935","818","818","0","0","0","128.141156879296","128.141156879296","1266","0","818","39","409","0","0","0","0","SUP_2","0","0","0","0","5"
"9/27/2024","SKU_002","Milk","Chilled","Perishable","250","286","286","0","1","0.2597581243866743","156.996382898952","116.215296941628","409","1068","286","10","1181","0","1","1320","1","SUP_3","3","3","1068","0","5"
"9/28/2024","SKU_002","Milk","Chilled","Perishable","1286","1112","1112","0","0","0","146.156816881242","146.156816881242","1181","0","1112","55","14","0","0","0","0","SUP_3","0","0","0","0","5"
"9/29/2024","SKU_002","Milk","Chilled","Perishable","358","426","14","412","0","0","184.093911011847","184.093911011847","14","779","14","0","779","1","1","815","1","SUP_1","6","8","779","1","5"
"9/30/2024","SKU_002","Milk","Chilled","Perishable","472","572","572","0","1","0.1906158150574816","233.357571188482","188.875927556555","779","1098","572","12","1293","0","1","1154","1","SUP_2","6","6","1098","0","5"
"10/1/2024","SKU_002","Milk","Chilled","Perishable","651","549","549","0","0","0","213.902829063076","213.902829063076","1293","0","549","61","683","0","0","0","0","SUP_2","0","0","0","0","5"
"10/2/2024","SKU_002","Milk","Chilled","Perishable","494","466","466","0","1","0.1793540334290962","237.355611214343","194.784924986022","683","1302","466","11","1508","0","1","1482","1","SUP_2","4","4","1302","0","5"
"10/3/2024","SKU_002","Milk","Chilled","Perishable","289","306","306","0","0","0","225.323535894284","225.323535894284","1508","0","306","44","1158","0","0","0","0","SUP_2","0","0","0","0","5"
"10/4/2024","SKU_002","Milk","Chilled","Perishable","462","504","504","0","0","0","206.142164608269","206.142164608269","1158","0","504","29","625","0","0","0","0","SUP_1","0","0","0","0","5"
"10/5/2024","SKU_002","Milk","Chilled","Perishable","317","380","380","0","0","0","223.431620578918","223.431620578918","625","920","380","18","1147","0","1","1048","1","SUP_1","2","2","920","0","5"
"10/6/2024","SKU_002","Milk","Chilled","Perishable","704","632","632","0","0","0","246.052643128664","246.052643128664","1147","0","632","40","475","0","0","0","0","SUP_3","0","0","0","0","5"
"10/7/2024","SKU_002","Milk","Chilled","Perishable","1067","893","475","418","0","0","187.036594216435","187.036594216435","475","1186","475","12","1174","1","1","1203","1","SUP_1","5","5","1186","0","5"
"10/8/2024","SKU_002","Milk","Chilled","Perishable","176","174","174","0","0","0","146.874961277241","146.874961277241","1174","0","174","24","976","0","0","0","0","SUP_1","0","0","0","0","5"
"10/9/2024","SKU_002","Milk","Chilled","Perishable","413","375","375","0","1","0.2865376259566969","202.055475025739","144.158978900311","976","0","375","11","590","0","0","0","0","SUP_3","0","0","0","0","5"
"10/10/2024","SKU_002","Milk","Chilled","Perishable","334","367","367","0","0","0","166.998894721791","166.998894721791","590","917","367","10","1130","0","1","1142","1","SUP_1","3","4","917","1","5"
"10/11/2024","SKU_002","Milk","Chilled","Perishable","480","486","486","0","1","0.1984158535139101","130.724506283919","104.786691794411","1130","0","486","23","621","0","0","0","0","SUP_3","0","0","0","0","5"
"10/12/2024","SKU_002","Milk","Chilled","Perishable","886","925","621","304","0","0","198.990516784671","198.990516784671","621","926","621","21","905","1","1","992","1","SUP_2","6","6","926","0","5"
"10/13/2024","SKU_002","Milk","Chilled","Perishable","673","665","665","0","0","0","149.971851630372","149.971851630372","905","0","665","27","213","0","0","0","0","SUP_3","0","0","0","0","5"
"10/14/2024","SKU_002","Milk","Chilled","Perishable","712","693","213","480","1","0.1661745944277516","258.179310843612","215.276468574539","213","927","213","8","919","1","1","1037","1","SUP_3","2","2","927","0","5"
"10/15/2024","SKU_002","Milk","Chilled","Perishable","437","480","480","0","0","0","237.196677518433","237.196677518433","919","0","480","23","416","0","0","0","0","SUP_3","0","0","0","0","5"
"10/16/2024","SKU_002","Milk","Chilled","Perishable","591","735","416","319","1","0.2638895493543371","238.07483048607","175.249370756491","416","1410","416","8","1402","1","1","1461","1","SUP_1","6","6","1410","0","5"
"10/17/2024","SKU_002","Milk","Chilled","Perishable","788","919","919","0","0","0","197.419521576449","197.419521576449","1402","0","919","27","456","0","0","0","0","SUP_2","0","0","0","0","5"
"10/18/2024","SKU_002","Milk","Chilled","Perishable","262","296","296","0","0","0","136.366439919207","136.366439919207","456","975","296","19","1116","0","1","1030","1","SUP_3","5","5","975","0","5"
"10/19/2024","SKU_002","Milk","Chilled","Perishable","645","741","741","0","0","0","194.491279895606","194.491279895606","1116","0","741","16","359","0","0","0","0","SUP_2","0","0","0","0","5"
"10/20/2024","SKU_002","Milk","Chilled","Perishable","187","223","223","0","0","0","168.658999362644","168.658999362644","359","1251","223","9","1378","0","1","1353","1","SUP_2","3","3","1251","0","5"
"10/21/2024","SKU_002","Milk","Chilled","Perishable","827","764","764","0","0","0","250.906187494702","250.906187494702","1378","0","764","47","567","0","0","0","0","SUP_2","0","0","0","0","5"
"10/22/2024","SKU_002","Milk","Chilled","Perishable","491","483","483","0","1","0.2175825220761917","253.991874442191","198.727681814199","567","1464","483","21","1527","0","1","1477","1","SUP_1","2","2","1464","0","5"
"10/23/2024","SKU_002","Milk","Chilled","Perishable","178","183","183","0","0","0","170.247818739724","170.247818739724","1527","0","183","29","1315","0","0","0","0","SUP_1","0","0","0","0","5"
"10/24/2024","SKU_002","Milk","Chilled","Perishable","252","255","255","0","0","0","241.298118133475","241.298118133475","1315","0","255","48","1012","0","0","0","0","SUP_1","0","0","0","0","5"
"10/25/2024","SKU_002","Milk","Chilled","Perishable","292","309","309","0","1","0.2596312615479161","161.132284034171","119.297305854282","1012","0","309","46","657","0","0","0","0","SUP_2","0","0","0","0","5"
"10/26/2024","SKU_002","Milk","Chilled","Perishable","424","517","517","0","0","0","228.646854241713","228.646854241713","657","1124","517","72","1192","0","1","1237","1","SUP_1","3","5","1124","1","5"
"10/27/2024","SKU_002","Milk","Chilled","Perishable","693","649","649","0","0","0","188.431823885774","188.431823885774","1192","0","649","30","513","0","0","0","0","SUP_3","0","0","0","0","5"
"10/28/2024","SKU_002","Milk","Chilled","Perishable","688","678","513","165","0","0","248.698809565583","248.698809565583","513","1122","513","19","1103","1","1","1278","1","SUP_1","5","5","1122","0","5"
"10/29/2024","SKU_002","Milk","Chilled","Perishable","309","353","353","0","0","0","162.495727119622","162.495727119622","1103","0","353","29","721","0","0","0","0","SUP_3","0","0","0","0","5"
"10/30/2024","SKU_002","Milk","Chilled","Perishable","618","526","526","0","1","0.2914630760092523","212.792432092603","150.771295283403","721","1312","526","18","1489","0","1","1373","1","SUP_3","2","4","1312","1","5"
"10/31/2024","SKU_002","Milk","Chilled","Perishable","513","486","486","0","1","0.2320084707009567","124.861201533111","95.8923451155302","1489","0","486","32","971","0","0","0","0","SUP_3","0","0","0","0","5"
"11/1/2024","SKU_002","Milk","Chilled","Perishable","566","687","687","0","1","0.1572562698229505","246.603452078218","207.823513078935","971","0","687","24","260","0","0","0","0","SUP_3","0","0","0","0","5"
"11/2/2024","SKU_002","Milk","Chilled","Perishable","928","778","260","518","1","0.2971935590938575","239.587502272778","168.383639757924","260","914","260","7","907","1","1","929","1","SUP_2","5","5","914","0","5"
"11/3/2024","SKU_002","Milk","Chilled","Perishable","834","803","803","0","1","0.1928407547450172","188.451056362684","152.110012421208","907","0","803","43","61","0","0","0","0","SUP_2","0","0","0","0","5"
"11/4/2024","SKU_002","Milk","Chilled","Perishable","519","579","61","518","0","0","143.601480489667","143.601480489667","61","1212","61","2","1210","1","1","1262","1","SUP_1","3","3","1212","0","5"
"11/5/2024","SKU_002","Milk","Chilled","Perishable","237","268","268","0","0","0","231.726521597155","231.726521597155","1210","0","268","25","917","0","0","0","0","SUP_2","0","0","0","0","5"
"11/6/2024","SKU_002","Milk","Chilled","Perishable","893","888","888","0","0","0","165.055851143671","165.055851143671","917","0","888","25","4","0","0","0","0","SUP_3","0","0","0","0","5"
"11/7/2024","SKU_002","Milk","Chilled","Perishable","389","366","4","362","0","0","254.356490675962","254.356490675962","4","996","4","0","996","1","1","1133","1","SUP_3","3","5","996","1","5"
"11/8/2024","SKU_002","Milk","Chilled","Perishable","497","435","435","0","0","0","257.716860178405","257.716860178405","996","0","435","28","533","0","0","0","0","SUP_1","0","0","0","0","5"
"11/9/2024","SKU_002","Milk","Chilled","Perishable","298","286","286","0","1","0.1285736702855958","219.170251045413","190.990727451088","533","1139","286","11","1375","0","1","1312","1","SUP_2","4","4","1139","0","5"
"11/10/2024","SKU_002","Milk","Chilled","Perishable","362","429","429","0","0","0","131.836401165737","131.836401165737","1375","0","429","43","903","0","0","0","0","SUP_2","0","0","0","0","5"
"11/11/2024","SKU_002","Milk","Chilled","Perishable","531","518","518","0","0","0","222.997650742876","222.997650742876","903","0","518","21","364","0","0","0","0","SUP_2","0","0","0","0","5"
